156.981,257.025,403.103,519.171,0,21844.631,353.075,317.055,0,0,362.08,234.014,0,122.969,301.047,293.043
1137.955,8225.913,2754.943,1913.442,0,0,1456.159,1368.103,0,0,1189.989,1177.981,0,1200.996,1241.022,1177.981
171.037,0,6985.979,566.36,0,0,308.14,262.104,0,0,238.086,176.04,0,174.04,154.026,190.05
321.966,490.018,700.094,968.206,545.037,817.141,958.2,665.081,714.1,844.152,801.135,583.051,54127.591,747.113,322.967,421.996
440.114,622.098,774.08,769.081,881.065,1002.046,1012.044,692.09,1268.999,45131.6,613.099,461.111,0,357.117,658.094,444.114
305.982,455.033,417.019,607.093,416.018,504.052,513.055,507.053,40217.694,0,593.087,458.034,0,379.005,423.021,334.991
870.448,1914.71,963.475,1214.536,27166.999,3179.967,1007.487,870.448,0,0,784.422,955.473,0,709.399,873.449,706.398
156.981,257.025,403.103,519.171,0,24847.277,353.075,317.055,0,0,362.08,234.014,0,122.969,301.047,293.043
1274.079,9226.863,3097.227,2171.658,0,0,1733.38,1563.27,0,0,1329.116,1341.124,0,1340.123,1441.19,1329.116
180.042,0,7889.882,606.39,0,0,320.146,266.104,0,0,245.087,178.04,0,178.04,172.036,191.049
364.969,527.017,800.114,1122.242,592.038,884.146,1030.204,716.082,800.114,879.143,842.13,604.042,60131.475,834.126,364.969,539.021
514.122,726.106,835.093,810.096,942.08,1163.049,1100.058,736.104,1373.015,50135.322,645.113,490.124,0,379.127,742.104,539.121
305.982,455.033,417.019,607.093,416.018,504.052,513.055,507.053,45221.454,0,593.087,458.034,0,379.005,423.021,334.991
1093.547,2253.857,1278.602,1373.629,30169.665,3504.141,1193.577,990.516,0,0,848.47,1039.531,0,782.448,925.495,767.443
156.981,257.025,403.103,519.171,0,27847.979,353.075,317.055,0,0,362.08,234.014,0,124.969,301.047,293.043
1446.229,10227.817,3415.501,2457.896,0,0,1931.554,1794.463,0,0,1471.246,1502.267,0,1490.259,1577.318,1533.288
182.04,0,8851.843,617.393,0,0,322.144,268.102,0,0,248.088,179.039,0,186.044,173.035,200.052
410.971,597.025,886.124,1172.234,644.04,948.148,1122.214,781.087,825.103,922.138,930.14,645.041,66135.381,897.129,548.01,571.017
559.135,777.121,917.107,906.11,983.101,1249.069,1323.059,764.122,1506.032,55139.068,684.128,515.137,0,418.138,818.118,575.135
305.982,455.033,417.019,607.093,416.018,504.052,513.055,507.053,50225.148,0,593.087,458.034,0,379.005,423.021,334.991
1207.613,2727.038,1456.69,1533.713,33172.367,3833.308,1351.657,1104.58,0,0,938.524,1101.579,0,905.513,1023.553,868.5
158.981,257.025,403.103,519.171,0,30848.675,353.075,317.055,0,0,362.08,234.014,0,124.969,301.047,293.043
1636.391,11228.781,3727.769,2744.134,0,0,2144.737,1997.636,0,0,1604.369,1662.409,0,1623.382,1784.493,1694.431
183.039,0,9790.781,629.399,0,0,335.151,269.101,0,0,267.099,180.038,0,191.045,180.038,203.053
419.966,635.027,962.138,1222.236,667.039,984.146,1175.217,817.087,891.113,988.148,959.137,657.035,72557.343,921.123,582.012,601.017
648.146,828.136,1097.113,998.122,1057.117,1488.068,1517.065,824.136,1661.045,60142.774,741.141,592.148,0,457.149,908.13,596.148
305.982,455.033,417.019,607.093,416.018,504.052,513.055,507.053,55228.674,0,593.087,458.034,0,379.005,423.021,334.991
1239.629,4410.423,1541.723,1552.726,36175.061,3909.344,1371.671,1115.589,0,0,955.535,1121.591,0,912.52,1034.562,887.511
158.981,257.025,403.103,519.171,0,33851.349,353.075,317.055,0,0,362.08,234.014,0,124.969,301.047,293.043
1970.649,12229.745,3979.987,2956.316,0,0,2433.962,2182.795,0,0,1759.502,1793.526,0,1753.498,1905.604,1885.59
187.041,0,10744.734,644.408,0,0,341.153,276.104,0,0,268.098,181.037,0,192.044,183.037,212.058
421.964,639.025,976.138,1306.262,712.048,998.146,1182.214,826.086,903.113,992.144,967.135,665.033,79330.777,924.12,585.009,614.018
724.166,892.16,1214.14,1324.13,1188.142,1792.084,1660.098,890.16,1883.073,65145.978,850.162,645.167,0,507.165,964.156,649.167
305.982,455.033,417.019,607.093,416.018,504.052,513.055,507.053,60231.962,0,593.087,458.034,0,379.005,423.021,334.991
1288.656,5831.808,1609.757,1586.75,39177.709,4061.412,1458.71,1151.611,0,0,974.55,1181.621,0,925.533,1060.58,922.532
161.982,257.025,403.103,519.171,0,36848.988,353.075,317.055,0,0,362.08,234.014,0,126.969,301.047,293.043
2126.783,13230.715,4210.187,3160.49,0,0,2657.149,2420.987,0,0,1891.618,2010.701,0,1999.694,2093.76,2046.727
189.041,0,11715.704,663.419,0,0,344.154,277.103,0,0,269.097,182.036,0,194.044,183.037,213.057
430.969,641.023,980.136,1315.261,714.046,1022.152,1184.212,846.09,909.111,994.142,974.134,673.033,86224.411,929.119,587.007,622.018
762.184,957.181,1395.159,1494.152,1391.159,2022.106,2004.108,970.176,2170.092,70149.32,962.18,702.184,0,534.18,1017.179,692.184
305.982,455.033,417.019,607.093,416.018,504.052,513.055,507.053,65235.22,0,593.087,458.034,0,379.005,423.021,334.991
1350.692,6955.147,1686.8,1660.792,42180.355,4157.482,1648.788,1257.661,0,0,1018.578,1233.653,0,996.57,1132.618,955.555
162.981,258.024,403.103,519.171,0,39847.62,353.075,317.055,0,0,362.08,235.013,0,127.968,301.047,293.043
2310.937,14231.693,4410.367,3359.661,0,0,2928.366,2663.183,0,0,2119.802,2174.841,0,2195.856,2256.899,2195.856
190.04,0,12680.668,673.425,0,0,352.158,278.102,0,0,274.098,184.036,0,200.046,184.036,215.057
434.965,680.034,984.136,1316.26,719.047,1060.164,1193.213,847.089,911.111,1031.153,975.133,674.032,93077.128,932.118,589.007,626.018
855.203,1032.202,1545.183,1634.178,1558.182,2231.135,2373.123,1043.201,2294.13,75152.778,1051.201,873.203,0,577.195,1094.198,761.201
305.982,455.033,417.019,607.093,416.018,504.052,513.055,507.053,70238.762,0,593.087,458.034,0,379.005,423.021,334.991
1402.726,8122.508,1718.83,1727.833,45182.997,4338.577,1727.833,1435.737,0,0,1103.621,1255.675,0,1028.594,1215.661,977.575
162.981,258.024,403.103,519.171,0,42848.292,353.075,317.055,0,0,362.08,235.013,0,127.968,301.047,295.043
2513.105,15232.667,4618.553,3555.831,0,0,3161.559,2864.352,0,0,2305.958,2386.014,0,2376.008,2472.076,2361.998
191.039,0,13644.631,676.424,0,0,356.158,285.105,0,0,275.097,196.042,0,201.045,190.038,217.057
434.965,680.034,984.136,1317.259,720.046,1061.163,1194.212,852.09,921.113,1033.153,977.133,674.032,100053.987,934.118,590.006,627.017
913.223,1145.225,1661.213,1853.205,1726.21,2442.17,2607.159,1159.225,2536.164,80156.268,1199.223,984.224,0,683.215,1171.225,815.221
305.982,455.033,417.019,607.093,416.018,504.052,513.055,507.053,75242.186,0,593.087,458.034,0,379.005,423.021,334.991
1435.747,9555.885,1815.873,1750.852,48185.653,4501.648,1765.857,1468.758,0,0,1131.639,1306.702,0,1058.612,1275.691,988.586
162.981,258.024,403.103,519.171,0,45848.938,353.075,317.055,0,0,362.08,235.013,0,127.968,303.047,295.043
2731.285,16233.637,4818.733,3738.992,0,0,3382.744,3148.58,0,0,2486.11,2605.195,0,2521.135,2647.225,2535.145
193.039,0,14602.588,710.45,0,0,357.157,286.104,0,0,276.096,198.042,0,201.045,191.037,218.056
455.968,686.034,986.134,1324.26,721.045,1062.162,1203.213,857.089,922.112,1036.152,984.134,675.031,106988.714,936.116,592.006,628.016
987.245,1250.25,1785.245,2110.234,1816.244,2629.211,3017.167,1207.249,2731.205,85159.616,1280.25,1096.248,0,799.237,1252.25,866.24
305.982,455.033,417.019,607.093,416.018,504.052,513.055,507.053,80245.632,0,593.087,458.034,0,379.005,423.021,334.991
1478.776,10751.264,1902.92,1866.908,51188.321,4703.746,1821.893,1518.79,0,0,1200.676,1370.738,0,1098.638,1301.713,1040.616
163.98,259.023,403.103,519.171,0,48841.594,354.074,319.055,0,0,363.079,236.012,0,127.968,303.047,298.044
2916.44,17234.615,4972.877,3892.129,0,0,3570.904,3345.745,0,0,2660.256,2895.425,0,2739.313,2810.364,2803.359
194.038,0,15574.559,719.455,0,0,369.165,289.105,0,0,277.095,198.042,0,202.044,191.037,220.056
455.968,711.041,986.134,1327.259,725.045,1066.162,1203.213,857.089,923.111,1039.153,985.133,691.035,113933.565,936.116,594.006,628.016
1037.265,1321.273,1924.274,2269.267,1876.274,2984.242,3335.225,1325.273,2838.248,90163.09,1445.275,1172.27,0,842.254,1355.273,1043.265
305.982,455.033,417.019,607.093,416.018,504.052,513.055,507.053,85249.0,0,593.087,458.034,0,379.005,423.021,334.991
1515.803,11767.62,2021.977,2081.997,54190.967,4830.823,1901.937,1651.851,0,0,1237.701,1427.771,0,1124.658,1415.767,1079.641
163.98,259.023,404.102,519.171,0,51837.227,354.074,319.055,0,0,363.079,236.012,0,129.968,305.047,300.044
3129.615,18235.597,5168.048,4049.268,0,0,3736.047,3514.89,0,0,2864.424,3129.615,0,2943.481,3079.579,2986.512
194.038,0,16534.518,731.463,0,0,390.18,290.104,0,0,277.095,199.041,0,203.043,192.036,224.058
455.968,711.041,987.133,1327.259,725.045,1066.162,1204.212,858.088,923.111,1040.152,985.133,692.034,120930.48,936.116,595.005,629.015
1179.291,1515.303,2019.309,2387.307,1995.309,3209.289,3821.267,1356.298,3145.291,95166.604,1476.302,1269.295,0,876.272,1425.301,1087.287
305.982,455.033,417.019,607.093,416.018,504.052,513.055,507.053,90252.586,0,593.087,458.034,0,379.005,423.021,334.991
1553.827,12836.961,2109.02,2390.113,57193.613,5013.906,1987.979,1693.877,0,0,1309.737,1455.791,0,1150.676,1458.792,1097.653
163.98,259.023,404.102,519.171,0,54837.889,354.074,321.055,0,0,363.079,236.012,0,129.968,305.047,300.044
3305.767,19236.577,5347.213,4234.431,0,0,3950.229,3761.094,0,0,3058.588,3341.793,0,3145.651,3266.738,3189.683
197.039,0,17497.48,752.478,0,0,391.179,294.106,0,0,278.094,202.042,0,203.043,192.036,229.059
460.969,712.04,987.133,1327.259,725.045,1066.162,1204.212,858.088,923.111,1040.152,986.132,692.034,127923.419,940.116,595.005,629.015
1267.315,1664.332,2123.341,2582.34,2125.341,3490.332,4157.315,1477.325,3276.336,100170.078,1510.326,1494.326,0,933.291,1504.326,1146.308
351.996,455.033,417.019,607.093,416.018,504.052,513.055,507.053,95209.822,0,593.087,458.034,0,379.005,423.021,334.991
1558.832,14680.44,2115.026,2409.124,60196.301,5031.92,1996.986,1698.882,0,0,1314.742,1467.799,0,1155.681,1467.799,1115.665
163.98,259.023,404.102,519.171,0,57835.604,355.073,321.055,0,0,365.079,236.012,0,131.968,305.047,300.044
3472.914,20237.557,5545.393,4418.595,0,0,4164.413,3994.291,0,0,3302.79,3523.951,0,3340.818,3479.919,3354.828
199.039,0,18476.458,755.477,0,0,393.179,295.105,0,0,280.094,210.046,0,206.044,193.035,229.059
461.968,713.039,988.132,1330.258,728.044,1086.168,1205.211,859.087,926.11,1041.151,1003.137,694.034,134869.133,942.116,596.004,630.014
1314.334,1784.358,2233.371,2693.377,2210.37,3889.371,4566.358,1571.349,3502.376,105173.36,1617.351,1533.347,0,969.307,1589.347,1220.328
351.996,455.033,417.019,607.093,416.018,504.052,513.055,507.053,100212.313,0,593.087,458.034,0,379.005,423.021,335.99
1625.865,15909.821,2302.101,2513.172,63199.005,5241.007,2066.021,1729.903,0,0,1348.762,1480.812,0,1172.694,1489.815,1132.678
163.98,259.023,404.102,519.171,0,60836.31,355.073,321.055,0,0,365.079,237.011,0,131.968,306.046,300.044
3702.107,21238.537,5724.56,4589.75,0,0,4355.58,4215.48,0,0,3477.943,3724.123,0,3537.987,3665.08,3605.036
200.038,0,19455.436,758.478,0,0,400.182,300.108,0,0,280.094,210.046,0,208.044,193.035,233.061
463.968,713.039,1004.136,1331.257,742.048,1102.172,1215.213,860.086,928.11,1042.15,1016.14,695.033,141791.93,943.115,598.004,631.013
1373.351,1942.382,2343.395,2857.405,2294.394,4122.406,5055.393,1610.366,3739.405,110176.832,1770.374,1557.363,0,1035.323,1625.367,1287.345
351.996,455.033,417.019,607.093,416.018,504.052,513.055,507.053,105215.749,0,593.087,458.034,0,379.005,423.021,335.99
1643.879,17504.275,2348.127,2541.192,66201.723,5370.066,2088.037,1740.914,0,0,1406.79,1500.826,0,1191.707,1525.835,1151.691
166.981,261.023,404.102,519.171,0,63834.029,355.073,321.055,0,0,365.079,237.011,0,131.968,306.046,300.044
3869.254,22239.523,5916.734,4762.905,0,0,4559.758,4434.667,0,0,3672.109,3952.315,0,3794.199,3816.215,3816.215
200.038,0,20420.4,779.493,0,0,400.182,301.107,0,0,283.095,213.047,0,211.045,194.034,237.063
466.967,725.041,1010.138,1338.258,743.047,1105.171,1230.218,860.086,929.109,1044.15,1016.14,703.035,148726.743,953.117,599.003,631.013
1423.373,2040.412,2436.428,3035.437,2417.427,4512.458,5563.451,1666.39,3899.457,115180.228,1824.4,1615.387,0,1079.341,1669.391,1362.368
352.995,455.033,417.019,607.093,416.018,504.052,513.055,507.053,110218.238,0,593.087,458.034,0,379.005,423.021,335.99
1695.909,18719.7,2471.162,2601.228,69204.431,5488.134,2195.088,1849.965,0,0,1454.818,1551.855,0,1207.721,1589.869,1187.713
168.981,261.023,404.102,519.171,0,66833.744,355.073,321.055,0,0,365.079,237.011,0,131.968,306.046,301.043
4026.395,23240.505,6070.882,4956.076,0,0,4749.926,4659.86,0,0,3880.287,4163.496,0,4026.395,4049.412,4010.383
200.038,0,21413.392,780.492,0,0,401.181,301.107,0,0,284.094,215.047,0,211.045,194.034,240.064
466.967,725.041,1011.137,1338.258,743.047,1105.171,1232.218,862.086,929.109,1046.15,1018.14,711.037,155696.625,953.117,599.003,648.018
1506.392,2074.43,2542.452,3245.475,2478.45,4898.496,6207.491,1711.407,4009.489,120183.78,1932.422,1681.405,0,1133.357,1709.407,1381.381
352.995,455.033,417.019,607.093,416.018,504.052,513.055,507.053,115220.727,0,593.087,458.034,0,379.005,423.021,336.989
1711.921,19698.012,2953.356,2715.27,72207.161,5526.164,2331.144,1882.984,0,0,1579.871,1579.871,0,1225.733,1599.879,1208.726
168.981,261.023,405.101,519.171,0,69796.446,355.073,321.055,0,0,365.079,237.011,0,170.981,306.046,301.043
4224.565,24241.495,6261.054,5099.209,0,0,4934.088,4829.011,0,0,4030.419,4348.657,0,4239.576,4317.634,4270.599
203.039,0,22385.363,789.497,0,0,403.181,310.112,0,0,287.095,215.047,0,212.044,195.033,241.063
466.967,725.041,1011.137,1338.258,744.046,1105.171,1232.218,863.085,930.108,1047.149,1020.14,712.036,162667.528,954.116,599.003,673.025
1536.412,2181.461,2592.484,3421.511,2575.483,5455.557,6641.561,1759.431,4207.539,125187.24,1973.447,1707.427,0,1172.374,1824.436,1430.402
352.995,455.033,418.018,607.093,416.018,504.052,513.055,507.053,120222.231,0,593.087,458.034,0,380.004,423.021,336.989
1827.973,20939.427,3012.391,2830.329,75209.853,5588.21,2402.181,2015.042,0,0,1683.919,1625.897,0,1236.744,1622.896,1226.74
168.981,261.023,405.101,519.171,0,72796.171,355.073,324.056,0,0,365.079,237.011,0,170.981,306.046,301.043
4403.724,25242.475,6428.213,5284.376,0,0,5132.264,5002.168,0,0,4317.66,4544.829,0,4443.754,4544.829,4451.76
205.039,0,23370.347,797.503,0,0,407.183,311.111,0,0,287.095,216.046,0,212.044,195.033,241.063
466.967,726.04,1011.137,1340.258,744.046,1106.17,1233.217,863.085,930.108,1047.149,1020.14,712.036,169642.465,954.116,621.009,675.025
1613.429,2232.478,2647.503,3548.544,2605.501,5883.595,7352.604,1782.444,4520.562,130190.812,2015.463,1719.439,0,1199.385,1847.449,1482.416
352.995,455.033,418.018,607.093,416.018,504.052,513.055,507.053,125222.782,0,593.087,458.034,0,380.004,426.022,336.989
1868.998,21512.674,3993.732,2869.356,78212.609,5663.259,2445.208,2031.058,0,0,1742.95,1680.926,0,1284.77,1648.914,1267.763
168.981,261.023,405.101,519.171,0,75798.935,355.073,324.056,0,0,365.079,237.011,0,170.981,306.046,301.043
4611.906,26243.465,6612.385,5450.53,0,0,5326.438,5241.375,0,0,4515.834,4747.007,0,4627.918,4794.042,4627.916
205.039,0,24338.314,810.512,0,0,410.184,311.111,0,0,288.094,216.046,0,222.05,197.033,245.065
467.966,726.04,1012.136,1342.258,744.046,1106.17,1251.227,863.085,931.107,1048.148,1021.139,712.036,176610.279,954.116,625.009,682.026
1617.433,2239.483,2661.509,3563.551,2610.506,7475.609,7497.617,1793.449,4609.583,135194.43,2060.47,1722.442,0,1207.389,1860.454,1495.421
352.995,455.033,418.018,607.093,416.018,504.052,513.055,507.053,130226.444,0,593.087,458.034,0,380.004,426.022,336.989
1965.042,22675.07,4235.828,3005.416,81215.367,5755.311,2486.233,2061.078,0,0,1813.985,1751.961,0,1293.779,1679.933,1286.776
168.981,261.023,405.101,519.171,0,78801.701,355.073,324.056,0,0,365.079,237.011,0,170.981,306.046,301.043
4799.073,27244.449,6800.561,5642.704,0,0,5564.646,5454.564,0,0,4719.013,4985.213,0,4807.079,4985.213,4799.073
207.039,0,25320.295,813.513,0,0,410.184,316.114,0,0,288.094,217.045,0,223.049,197.033,252.068
467.966,728.04,1013.135,1345.257,748.046,1109.169,1261.225,864.084,931.107,1048.148,1026.14,713.035,183579.066,957.115,627.009,682.026
1644.446,2276.5,2776.534,3667.579,2710.53,8069.669,8069.669,1854.466,4749.617,140198.008,2086.486,1790.46,0,1225.399,1880.468,1578.44
352.995,455.033,418.018,607.093,416.018,504.052,513.055,507.053,135230.0,0,593.087,458.034,0,380.004,426.022,336.989
2100.105,23339.376,4988.09,3087.462,84218.141,5850.374,2565.276,2106.107,0,0,1844.007,1788.986,0,1307.793,1729.963,1303.791
168.981,261.023,405.101,519.171,0,81804.469,355.073,324.056,0,0,365.079,237.011,0,170.981,306.046,301.043
5020.266,28245.435,6978.729,5826.872,0,0,5754.818,5650.74,0,0,4979.235,5158.37,0,5036.278,5175.383,4978.234
207.039,0,26290.264,816.514,0,0,412.184,338.128,0,0,292.096,217.045,0,223.049,197.033,252.068
467.966,728.04,1013.135,1345.257,748.046,1109.169,1261.225,864.084,931.107,1048.148,1026.14,713.035,190581.074,957.115,627.009,684.026
1661.453,2353.513,2810.544,3719.587,2731.539,9625.699,8156.692,1882.474,4790.632,145201.698,2099.493,1801.467,0,1232.404,1900.476,1612.448
352.995,455.033,418.018,607.093,416.018,504.052,513.055,507.053,140233.632,0,593.087,458.034,0,380.004,426.022,336.989
2119.118,24518.709,5186.176,3343.56,87220.913,5984.432,2595.294,2115.116,0,0,1918.041,1809.999,0,1323.803,1786.99,1310.798
170.981,261.023,405.101,519.171,0,84805.241,355.073,324.056,0,0,365.079,237.011,0,170.981,306.046,301.043
5219.441,29246.421,7162.899,5995.026,0,0,5938.984,5841.911,0,0,5219.441,5400.578,0,5194.422,5408.584,5177.409
216.044,0,27268.241,823.517,0,0,414.184,338.128,0,0,293.095,217.045,0,226.05,198.032,252.068
468.965,731.039,1019.135,1355.259,749.045,1111.167,1280.23,866.082,937.107,1060.15,1041.143,714.034,197482.58,979.121,628.008,685.025
1673.457,2361.517,2816.548,3861.603,2752.544,11257.537,8173.701,1885.477,4825.639,150205.158,2109.497,1803.469,0,1236.406,1903.479,1615.451
354.995,455.033,418.018,607.093,417.017,504.052,513.055,507.053,145229.19,0,593.087,458.034,0,380.004,431.023,336.989
2171.146,25887.211,5261.221,3575.654,90223.667,6030.47,2653.326,2159.142,0,0,1947.06,1839.018,0,1333.813,1823.012,1323.809
170.981,269.027,405.101,519.171,0,87799.983,355.073,324.056,0,0,365.079,237.011,0,170.981,306.046,301.043
5382.59,30247.405,7361.081,6152.173,0,0,6152.173,6054.099,0,0,5424.622,5640.786,0,5390.596,5603.755,5390.596
218.044,0,28262.234,823.517,0,0,414.184,339.127,0,0,293.095,219.045,0,226.05,198.032,254.068
473.964,732.038,1021.133,1362.258,778.052,1122.17,1282.228,872.082,940.106,1069.151,1062.148,716.032,204367.097,982.12,640.01,691.025
1673.457,2361.517,2816.548,3861.603,2752.544,13138.496,8173.701,1885.477,4825.639,155208.776,2109.497,1803.469,0,1236.406,1903.479,1615.451
354.995,455.033,418.018,607.093,417.017,504.052,513.055,507.053,150232.794,0,593.087,458.034,0,380.004,431.023,336.989
2308.211,26600.554,5429.305,3864.775,93226.439,6202.558,2771.384,2240.185,0,0,1991.088,1889.048,0,1412.854,1873.042,1422.858
170.981,270.026,405.101,519.171,0,90801.76,355.073,324.056,0,0,365.079,237.011,0,170.981,306.046,301.043
